transaction_id,card_id,cardholder_id,amount,currency,merchant_id,merchant_name,merchant_category,entry_mode,card_type,card_network,latitude,longitude,country_code,device_fingerprint,ip_address,is_fraud,fraud_archetype,timestamp
TX_FE2AC0645DEB,CARD_100123,USR_50123,35.04,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,CONTACTLESS,CREDIT_STANDARD,DISCOVER,29.8952,-95.5921,US,DEV_13906C9C,192.168.227.102,0,LEGITIMATE,2026-08-12T17:31:24.556502+00:00
TX_E24CBF00705F,CARD_100454,USR_50454,282.94,USD,M_DLT_05,Delta Air Lines,TRAVEL_AIRLINE,E_COMMERCE,CREDIT_INFINITE,VISA,47.5113,-122.1663,US,DEV_79FC1A0F,192.168.74.202,0,LEGITIMATE,2026-08-12T17:33:44.556502+00:00
TX_346FDB6CAE0A,CARD_100305,USR_50305,196.26,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,E_COMMERCE,DEBIT_STANDARD,VISA,34.0732,-118.2112,US,DEV_DB16D09D,192.168.129.119,0,LEGITIMATE,2026-08-12T17:36:04.556502+00:00
TX_019D5901F0C5,CARD_100447,USR_50447,208.32,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,CHIP,DEBIT_STANDARD,MASTERCARD,25.7386,-80.0571,US,DEV_010672D7,192.168.62.248,0,LEGITIMATE,2026-08-12T17:38:24.556502+00:00
TX_EB2ED8E1BE55,CARD_100391,USR_50391,92.69,USD,M_WMT_02,Walmart Supercenter,GROCERY,CNP,CREDIT_STANDARD,VISA,25.8762,-80.3308,US,DEV_948E923D,192.168.162.146,0,LEGITIMATE,2026-08-12T17:40:44.556502+00:00
TX_F06A45863A8E,CARD_100430,USR_50430,696.42,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,E_COMMERCE,DEBIT_PREPAID,VISA,47.5116,-122.3003,US,DEV_AD4F6112,192.168.79.135,0,LEGITIMATE,2026-08-12T17:43:04.556502+00:00
TX_B62854F24985,CARD_100183,USR_50183,94.22,USD,M_WMT_02,Walmart Supercenter,GROCERY,CHIP,CREDIT_PLATINUM,AMEX,25.7156,-80.277,US,DEV_0345BC4C,192.168.60.236,0,LEGITIMATE,2026-08-12T17:45:24.556502+00:00
TX_1691ED0C9C22,CARD_100123,USR_50123,13.0,USD,M_MCD_09,McDonald's Fast Food,RESTAURANT,E_COMMERCE,CREDIT_STANDARD,DISCOVER,29.8419,-95.4364,US,DEV_13906C9C,192.168.227.102,0,LEGITIMATE,2026-08-12T17:47:44.556502+00:00
TX_3A9657C08024,CARD_100408,USR_50408,3682.68,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,E_COMMERCE,CREDIT_PLATINUM,AMEX,43.2237,-74.2308,US,DEV_066C1535,10.0.56.245,1,ACCOUNT_TAKEOVER,2026-08-12T17:50:04.556502+00:00
TX_9F268B5BB2BF,CARD_100158,USR_50158,207.28,USD,M_DLT_05,Delta Air Lines,TRAVEL_AIRLINE,CNP,CREDIT_PLATINUM,AMEX,47.599,-122.2953,US,DEV_65241489,192.168.161.133,0,LEGITIMATE,2026-08-12T17:52:24.556502+00:00
TX_80F87E758FC7,CARD_100438,USR_50438,854.02,USD,M_BLG_06,Bellagio Hotel & Casino,GAMBLING,E_COMMERCE,CREDIT_STANDARD,MASTERCARD,47.5414,-122.2036,US,DEV_D65C43F5,192.168.188.5,0,LEGITIMATE,2026-08-12T17:54:44.556502+00:00
TX_3F8B27C79E55,CARD_100206,USR_50206,68.58,USD,M_AMZN_01,Amazon Online Marketplace,E_COMMERCE,CHIP,CREDIT_INFINITE,VISA,47.664,-122.4084,US,DEV_D7328C7B,192.168.43.224,0,LEGITIMATE,2026-08-12T17:57:04.556502+00:00
TX_5957AA5C5269,CARD_100443,USR_50443,1.5,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,CNP,DEBIT_STANDARD,VISA,29.459,-95.5252,US,DEV_D3223563,192.168.171.220,0,LEGITIMATE,2026-08-12T17:59:24.556502+00:00
TX_9C73281703F2,CARD_100130,USR_50130,310.22,USD,M_BLG_06,Bellagio Hotel & Casino,GAMBLING,CNP,CREDIT_PLATINUM,AMEX,42.0214,-87.4878,US,DEV_104C8015,192.168.23.63,0,LEGITIMATE,2026-08-12T18:01:44.556502+00:00
TX_1123280EE692,CARD_100369,USR_50369,69.55,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,CNP,CREDIT_STANDARD,MASTERCARD,34.133,-118.2218,US,DEV_36E4B9E6,192.168.163.102,0,LEGITIMATE,2026-08-12T18:04:04.556502+00:00
TX_D7343520D03C,CARD_100052,USR_50052,1093.84,USD,M_BLG_06,Bellagio Hotel & Casino,GAMBLING,CHIP,CREDIT_STANDARD,AMEX,33.3895,-111.9076,US,DEV_8C43D89F,192.168.85.72,0,LEGITIMATE,2026-08-12T18:06:24.556502+00:00
TX_F422CE95E55A,CARD_100197,USR_50197,14.76,USD,M_SHL_04,Shell Gas & Convenience,GAS_STATION,CHIP,CREDIT_STANDARD,MASTERCARD,37.8681,-122.418,US,DEV_1D67E998,192.168.185.109,0,LEGITIMATE,2026-08-12T18:08:44.556502+00:00
TX_81AE807307F2,CARD_100259,USR_50259,114.02,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,CNP,DEBIT_STANDARD,AMEX,29.7104,-95.2848,US,DEV_60164A25,192.168.118.203,0,LEGITIMATE,2026-08-12T18:11:04.556502+00:00
TX_4B942C4A2DA3,CARD_100158,USR_50158,547.32,USD,M_DLT_05,Delta Air Lines,TRAVEL_AIRLINE,CNP,CREDIT_PLATINUM,AMEX,47.5216,-122.3872,US,DEV_65241489,192.168.161.133,0,LEGITIMATE,2026-08-12T18:13:24.556502+00:00
TX_54DF315A7ACF,CARD_100130,USR_50130,768.79,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,CONTACTLESS,CREDIT_PLATINUM,AMEX,42.0137,-87.4231,US,DEV_104C8015,192.168.23.63,0,LEGITIMATE,2026-08-12T18:15:44.556502+00:00
TX_314C8E6EA617,CARD_100393,USR_50393,15.2,USD,M_MCD_09,McDonald's Fast Food,RESTAURANT,CONTACTLESS,CREDIT_INFINITE,DISCOVER,34.0087,-118.4565,US,DEV_F3050126,192.168.63.199,0,LEGITIMATE,2026-08-12T18:18:04.556502+00:00
TX_21CD37BF4EA5,CARD_100474,USR_50474,139.16,USD,M_WMT_02,Walmart Supercenter,GROCERY,CNP,CREDIT_PLATINUM,DISCOVER,41.7986,-87.8105,US,DEV_371D50DF,192.168.155.135,0,LEGITIMATE,2026-08-12T18:20:24.556502+00:00
TX_FDB3EC334730,CARD_100290,USR_50290,278.34,USD,M_DLT_05,Delta Air Lines,TRAVEL_AIRLINE,CNP,DEBIT_STANDARD,AMEX,41.8855,-87.628,US,DEV_23726430,192.168.134.143,0,LEGITIMATE,2026-08-12T18:22:44.556502+00:00
TX_6B106CB8CB04,CARD_100410,USR_50410,5919.49,USD,M_RLX_08,Rolex Boutique Geneva,LUXURY_JEWELRY,CNP,CREDIT_INFINITE,DISCOVER,41.8437,-87.4654,US,DEV_3F66D943,192.168.105.14,0,LEGITIMATE,2026-08-12T18:25:04.556502+00:00
TX_247A0C59B833,CARD_100480,USR_50480,66.46,USD,M_AMZN_01,Amazon Online Marketplace,E_COMMERCE,CNP,DEBIT_STANDARD,AMEX,40.5434,-74.1073,US,DEV_9D67731E,192.168.158.221,0,LEGITIMATE,2026-08-12T18:27:24.556502+00:00
TX_A5F1FBB2FE79,CARD_100101,USR_50101,1.5,USD,M_MCD_09,McDonald's Fast Food,RESTAURANT,CONTACTLESS,CREDIT_INFINITE,MASTERCARD,37.8375,-122.6242,US,DEV_B7137544,192.168.140.180,0,LEGITIMATE,2026-08-12T18:29:44.556502+00:00
TX_361A3EB546C1,CARD_100414,USR_50414,79.52,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,CHIP,DEBIT_PREPAID,AMEX,47.5982,-122.3129,US,DEV_6075A57F,192.168.166.46,0,LEGITIMATE,2026-08-12T18:32:04.556502+00:00
TX_4B9CDB3CF62C,CARD_100260,USR_50260,28.69,USD,M_AMZN_01,Amazon Online Marketplace,E_COMMERCE,CONTACTLESS,CREDIT_STANDARD,DISCOVER,33.5387,-112.1021,US,DEV_03733D84,192.168.32.197,0,LEGITIMATE,2026-08-12T18:34:24.556502+00:00
TX_449B56A30C87,CARD_100006,USR_50006,46.75,USD,M_WMT_02,Walmart Supercenter,GROCERY,CHIP,DEBIT_PREPAID,VISA,47.6485,-122.4047,US,DEV_0C3A5434,192.168.110.104,0,LEGITIMATE,2026-08-12T18:36:44.556502+00:00
TX_77CE55B05E9E,CARD_100363,USR_50363,28.35,USD,M_AMZN_01,Amazon Online Marketplace,E_COMMERCE,CNP,CREDIT_INFINITE,AMEX,29.7519,-95.3307,US,DEV_9CE6CA81,192.168.234.138,0,LEGITIMATE,2026-08-12T18:39:04.556502+00:00
TX_B3587630C559,CARD_100206,USR_50206,42.78,USD,M_AMZN_01,Amazon Online Marketplace,E_COMMERCE,CHIP,CREDIT_INFINITE,VISA,47.6725,-122.2953,US,DEV_D7328C7B,192.168.43.224,0,LEGITIMATE,2026-08-12T18:41:24.556502+00:00
TX_2CD5E087987D,CARD_100183,USR_50183,58.35,USD,M_WMT_02,Walmart Supercenter,GROCERY,CONTACTLESS,CREDIT_PLATINUM,AMEX,25.6844,-80.1979,US,DEV_0345BC4C,192.168.60.236,0,LEGITIMATE,2026-08-12T18:43:44.556502+00:00
TX_220B06CCDAF6,CARD_100106,USR_50106,40.27,USD,M_SHL_04,Shell Gas & Convenience,GAS_STATION,CHIP,DEBIT_PREPAID,DISCOVER,41.8793,-87.7484,US,DEV_74E2ABC9,192.168.230.55,0,LEGITIMATE,2026-08-12T18:46:04.556502+00:00
TX_19811FD0D7AB,CARD_100089,USR_50089,51.33,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,CHIP,CREDIT_STANDARD,MASTERCARD,34.1289,-118.2163,US,DEV_ABFAADF8,192.168.80.125,0,LEGITIMATE,2026-08-12T18:48:24.556502+00:00
TX_E8BCFCBE3F36,CARD_100001,USR_50001,345.11,USD,M_CRP_07,CryptoPay Gateway,CRYPTO_EXCHANGE,CNP,DEBIT_PREPAID,VISA,34.0687,-118.1232,US,DEV_C348A375,192.168.42.245,0,LEGITIMATE,2026-08-12T18:50:44.556502+00:00
TX_C096A54A245B,CARD_100344,USR_50344,22.15,USD,M_DLT_05,Delta Air Lines,TRAVEL_AIRLINE,E_COMMERCE,CREDIT_PLATINUM,MASTERCARD,40.5175,-74.0522,US,DEV_6A86F664,192.168.200.85,0,LEGITIMATE,2026-08-12T18:53:04.556502+00:00
TX_25C2F8C84D9F,CARD_100270,USR_50270,71.62,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,CNP,CREDIT_INFINITE,VISA,47.4958,-122.2919,US,DEV_F3010C09,192.168.220.24,0,LEGITIMATE,2026-08-12T18:55:24.556502+00:00
TX_FCF463203B8E,CARD_100125,USR_50125,55.35,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,CHIP,CREDIT_STANDARD,AMEX,37.9138,-122.4744,US,DEV_EAF63282,192.168.8.168,0,LEGITIMATE,2026-08-12T18:57:44.556502+00:00
TX_0C8B37387D03,CARD_100072,USR_50072,105.47,USD,M_WMT_02,Walmart Supercenter,GROCERY,CNP,DEBIT_PREPAID,DISCOVER,40.8754,-73.9873,US,DEV_7B21DCF6,192.168.175.231,0,LEGITIMATE,2026-08-12T19:00:04.556502+00:00
TX_7D051BD1CC48,CARD_100323,USR_50323,20.16,USD,M_SHL_04,Shell Gas & Convenience,GAS_STATION,CHIP,DEBIT_PREPAID,VISA,29.7389,-95.2137,US,DEV_CEAA1665,192.168.216.149,0,LEGITIMATE,2026-08-12T19:02:24.556502+00:00
TX_207F0A69405C,CARD_100072,USR_50072,62.99,USD,M_AMZN_01,Amazon Online Marketplace,E_COMMERCE,E_COMMERCE,DEBIT_PREPAID,DISCOVER,40.8285,-74.0329,US,DEV_7B21DCF6,192.168.175.231,0,LEGITIMATE,2026-08-12T19:04:44.556502+00:00
TX_81184B58D5FF,CARD_100315,USR_50315,26.75,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,E_COMMERCE,DEBIT_STANDARD,MASTERCARD,29.8335,-95.5317,US,DEV_02BBE824,192.168.245.157,0,LEGITIMATE,2026-08-12T19:07:04.556502+00:00
TX_1E783982F81E,CARD_100442,USR_50442,1.5,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,CHIP,CREDIT_PLATINUM,DISCOVER,42.0047,-87.685,US,DEV_E735B769,192.168.23.132,0,LEGITIMATE,2026-08-12T19:09:24.556502+00:00
TX_F9B803188259,CARD_100034,USR_50034,15.25,USD,M_WMT_02,Walmart Supercenter,GROCERY,CONTACTLESS,DEBIT_STANDARD,AMEX,41.7624,-87.5916,US,DEV_FCF2B2FD,192.168.147.215,0,LEGITIMATE,2026-08-12T19:11:44.556502+00:00
TX_AC15931FA734,CARD_100402,USR_50402,934.78,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,CNP,CREDIT_STANDARD,DISCOVER,41.909,-87.7862,US,DEV_A0A60EB9,192.168.66.247,0,LEGITIMATE,2026-08-12T19:14:04.556502+00:00
TX_2EC01DB96AFE,CARD_100203,USR_50203,1469.69,USD,M_BLG_06,Bellagio Hotel & Casino,GAMBLING,E_COMMERCE,CREDIT_STANDARD,MASTERCARD,29.6205,-95.4676,US,DEV_3645FC60,192.168.200.115,0,LEGITIMATE,2026-08-12T19:16:24.556502+00:00
TX_D4BBD41856F8,CARD_100315,USR_50315,1.5,USD,M_BLG_06,Bellagio Hotel & Casino,GAMBLING,CONTACTLESS,DEBIT_STANDARD,MASTERCARD,29.8498,-95.231,US,DEV_02BBE824,192.168.245.157,0,LEGITIMATE,2026-08-12T19:18:44.556502+00:00
TX_20C5B6241B1B,CARD_100026,USR_50026,53.85,USD,M_SHL_04,Shell Gas & Convenience,GAS_STATION,CNP,DEBIT_PREPAID,VISA,41.8686,-87.5686,US,DEV_FB6103A5,192.168.68.13,0,LEGITIMATE,2026-08-12T19:21:04.556502+00:00
TX_FC278A994EE0,CARD_100040,USR_50040,59.07,USD,M_SHL_04,Shell Gas & Convenience,GAS_STATION,CHIP,CREDIT_STANDARD,MASTERCARD,40.6582,-73.9033,US,DEV_94A45CEF,192.168.124.190,0,LEGITIMATE,2026-08-12T19:23:24.556502+00:00
TX_EE374C41B386,CARD_100425,USR_50425,239.66,USD,M_DLT_05,Delta Air Lines,TRAVEL_AIRLINE,E_COMMERCE,CREDIT_INFINITE,MASTERCARD,34.202,-118.2705,US,DEV_F8EA7432,192.168.214.178,0,LEGITIMATE,2026-08-12T19:25:44.556502+00:00
TX_7AC0B3A99E03,CARD_100303,USR_50303,1.5,USD,M_BLG_06,Bellagio Hotel & Casino,GAMBLING,CHIP,DEBIT_STANDARD,VISA,25.7529,-80.0949,US,DEV_925A1938,192.168.32.107,0,LEGITIMATE,2026-08-12T19:28:04.556502+00:00
TX_6E4BE5CD66DA,CARD_100133,USR_50133,30.97,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,CNP,CREDIT_INFINITE,DISCOVER,37.6609,-122.4031,US,DEV_278A95E9,192.168.75.136,0,LEGITIMATE,2026-08-12T19:30:24.556502+00:00
TX_B1DBA4697A47,CARD_100191,USR_50191,1.5,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,CONTACTLESS,DEBIT_STANDARD,VISA,25.8032,-80.2022,US,DEV_BD80DACA,192.168.40.15,0,LEGITIMATE,2026-08-12T19:32:44.556502+00:00
TX_503559AB28F0,CARD_100105,USR_50105,1089.56,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,CHIP,CREDIT_PLATINUM,AMEX,33.9283,-118.2393,US,DEV_87B11BF1,192.168.215.103,0,LEGITIMATE,2026-08-12T19:35:04.556502+00:00
TX_21AB36AB4654,CARD_100069,USR_50069,1.5,USD,M_WMT_02,Walmart Supercenter,GROCERY,CONTACTLESS,CREDIT_STANDARD,DISCOVER,37.762,-122.2781,US,DEV_0A648593,192.168.179.154,0,LEGITIMATE,2026-08-12T19:37:24.556502+00:00
TX_870F220393F1,CARD_100286,USR_50286,75.6,USD,M_SHL_04,Shell Gas & Convenience,GAS_STATION,CHIP,CREDIT_STANDARD,VISA,47.4971,-122.3527,US,DEV_43D390E9,192.168.204.227,0,LEGITIMATE,2026-08-12T19:39:44.556502+00:00
TX_F04AA363F641,CARD_100495,USR_50495,1021.43,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,CONTACTLESS,CREDIT_INFINITE,DISCOVER,25.9583,-80.195,US,DEV_731FAB4B,192.168.83.115,0,LEGITIMATE,2026-08-12T19:42:04.556502+00:00
TX_68FAE65B6932,CARD_100109,USR_50109,102.29,USD,M_WMT_02,Walmart Supercenter,GROCERY,CONTACTLESS,CREDIT_STANDARD,MASTERCARD,37.8051,-122.3485,US,DEV_72E629D0,192.168.96.181,0,LEGITIMATE,2026-08-12T19:44:24.556502+00:00
TX_BEAAB40EB5DA,CARD_100016,USR_50016,1.86,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,CNP,CREDIT_INFINITE,DISCOVER,40.6018,-74.4145,US,DEV_EED7FC2A,10.0.175.229,1,CARD_TESTING,2026-08-12T19:46:44.556502+00:00
TX_5DAE455F6045,CARD_100210,USR_50210,109.47,USD,M_WMT_02,Walmart Supercenter,GROCERY,CONTACTLESS,CREDIT_INFINITE,MASTERCARD,41.8206,-87.5732,US,DEV_2E0DA4DF,192.168.165.91,0,LEGITIMATE,2026-08-12T19:49:04.556502+00:00
TX_E635F9069054,CARD_100245,USR_50245,52.64,USD,M_AMZN_01,Amazon Online Marketplace,E_COMMERCE,CHIP,DEBIT_STANDARD,DISCOVER,37.8172,-122.2992,US,DEV_B688650F,192.168.128.78,0,LEGITIMATE,2026-08-12T19:51:24.556502+00:00
TX_894FDC76E924,CARD_100202,USR_50202,28.74,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,E_COMMERCE,DEBIT_PREPAID,VISA,41.889,-87.7415,US,DEV_92524DB2,192.168.223.99,0,LEGITIMATE,2026-08-12T19:53:44.556502+00:00
TX_272A4BA4A91B,CARD_100107,USR_50107,17.67,USD,M_MCD_09,McDonald's Fast Food,RESTAURANT,E_COMMERCE,DEBIT_STANDARD,VISA,29.835,-95.4638,US,DEV_ED5D1980,192.168.203.218,0,LEGITIMATE,2026-08-12T19:56:04.556502+00:00
TX_F20DB55CF4F1,CARD_100057,USR_50057,1544.01,USD,M_CRP_07,CryptoPay Gateway,CRYPTO_EXCHANGE,CNP,CREDIT_STANDARD,VISA,34.0575,-118.2702,US,DEV_600081B2,192.168.140.173,0,LEGITIMATE,2026-08-12T19:58:24.556502+00:00
TX_1112E7A298B0,CARD_100304,USR_50304,0.92,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,CNP,DEBIT_PREPAID,AMEX,41.0106,-74.1444,US,DEV_45F9C278,10.0.8.51,1,CARD_TESTING,2026-08-12T20:00:44.556502+00:00
TX_D2795F51932E,CARD_100162,USR_50162,3662.52,USD,M_RLX_08,Rolex Boutique Geneva,LUXURY_JEWELRY,CONTACTLESS,CREDIT_INFINITE,DISCOVER,42.0087,-87.613,US,DEV_131FF03B,192.168.232.34,0,LEGITIMATE,2026-08-12T20:03:04.556502+00:00
TX_45C610F7C50C,CARD_100390,USR_50390,56.8,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,E_COMMERCE,CREDIT_STANDARD,VISA,47.5161,-122.3736,US,DEV_0A0820E9,192.168.213.216,0,LEGITIMATE,2026-08-12T20:05:24.556502+00:00
TX_EA99886FD659,CARD_100440,USR_50440,85.86,USD,M_WMT_02,Walmart Supercenter,GROCERY,CONTACTLESS,DEBIT_STANDARD,VISA,40.8064,-74.1332,US,DEV_12E20AA4,192.168.240.134,0,LEGITIMATE,2026-08-12T20:07:44.556502+00:00
TX_7C5019015FB7,CARD_100396,USR_50396,737.62,USD,M_DLT_05,Delta Air Lines,TRAVEL_AIRLINE,E_COMMERCE,DEBIT_STANDARD,MASTERCARD,33.4733,-112.1549,US,DEV_4C70FEE1,192.168.60.245,0,LEGITIMATE,2026-08-12T20:10:04.556502+00:00
TX_3559B545A9FE,CARD_100352,USR_50352,1360.61,USD,M_CRP_07,CryptoPay Gateway,CRYPTO_EXCHANGE,CNP,CREDIT_INFINITE,MASTERCARD,19.3133,-81.2546,KY,DEV_0A4A2388,10.0.90.108,1,CRYPTO_VELOCITY,2026-08-12T20:12:24.556502+00:00
TX_0F04EB5CA99C,CARD_100216,USR_50216,19.82,USD,M_MCD_09,McDonald's Fast Food,RESTAURANT,CONTACTLESS,CREDIT_PLATINUM,AMEX,40.8042,-74.0048,US,DEV_07FE2534,192.168.211.62,0,LEGITIMATE,2026-08-12T20:14:44.556502+00:00
TX_095D19544196,CARD_100086,USR_50086,1466.49,USD,M_CRP_07,CryptoPay Gateway,CRYPTO_EXCHANGE,CONTACTLESS,DEBIT_STANDARD,AMEX,47.5149,-122.297,US,DEV_67F9567E,192.168.192.22,0,LEGITIMATE,2026-08-12T20:17:04.556502+00:00
TX_3EC6FE50FF2A,CARD_100120,USR_50120,1668.72,USD,M_BLG_06,Bellagio Hotel & Casino,GAMBLING,CONTACTLESS,DEBIT_PREPAID,AMEX,40.7426,-74.0854,US,DEV_B5E15669,192.168.202.174,0,LEGITIMATE,2026-08-12T20:19:24.556502+00:00
TX_C89F4CE489ED,CARD_100375,USR_50375,1514.41,USD,M_CRP_07,CryptoPay Gateway,CRYPTO_EXCHANGE,CNP,DEBIT_STANDARD,DISCOVER,25.62,-80.1602,US,DEV_4D5B02F3,192.168.118.24,0,LEGITIMATE,2026-08-12T20:21:44.556502+00:00
TX_AD4D2A075AC8,CARD_100415,USR_50415,1184.61,USD,M_BLG_06,Bellagio Hotel & Casino,GAMBLING,CHIP,CREDIT_PLATINUM,VISA,25.8255,-80.1912,US,DEV_E44ADA1C,192.168.230.72,0,LEGITIMATE,2026-08-12T20:24:04.556502+00:00
TX_9F3F168353E9,CARD_100304,USR_50304,1219.7,USD,M_CRP_07,CryptoPay Gateway,CRYPTO_EXCHANGE,CONTACTLESS,DEBIT_PREPAID,AMEX,40.7683,-74.0025,US,DEV_59422D5A,192.168.151.100,0,LEGITIMATE,2026-08-12T20:26:24.556502+00:00
TX_6182188BF449,CARD_100083,USR_50083,58.49,USD,M_AMZN_01,Amazon Online Marketplace,E_COMMERCE,CHIP,CREDIT_STANDARD,DISCOVER,29.876,-95.407,US,DEV_233B6AEF,192.168.221.66,0,LEGITIMATE,2026-08-12T20:28:44.556502+00:00
TX_6E2EDCCBB31C,CARD_100053,USR_50053,615.23,USD,M_CRP_07,CryptoPay Gateway,CRYPTO_EXCHANGE,CHIP,DEBIT_STANDARD,AMEX,37.7989,-122.3145,US,DEV_52441581,192.168.94.47,0,LEGITIMATE,2026-08-12T20:31:04.556502+00:00
TX_718B7F343E95,CARD_100008,USR_50008,66.19,USD,M_WMT_02,Walmart Supercenter,GROCERY,CONTACTLESS,CREDIT_STANDARD,DISCOVER,40.8362,-73.9422,US,DEV_4394D307,192.168.186.9,0,LEGITIMATE,2026-08-12T20:33:24.556502+00:00
TX_4F7011383D54,CARD_100078,USR_50078,4800.79,USD,M_RLX_08,Rolex Boutique Geneva,LUXURY_JEWELRY,CNP,CREDIT_INFINITE,AMEX,47.6198,-122.4922,US,DEV_168659B4,192.168.155.70,0,LEGITIMATE,2026-08-12T20:35:44.556502+00:00
TX_973675A29378,CARD_100026,USR_50026,11.96,USD,M_MCD_09,McDonald's Fast Food,RESTAURANT,CONTACTLESS,DEBIT_PREPAID,VISA,41.961,-87.5485,US,DEV_FB6103A5,192.168.68.13,0,LEGITIMATE,2026-08-12T20:38:04.556502+00:00
TX_F38B86840465,CARD_100393,USR_50393,363.66,USD,M_CRP_07,CryptoPay Gateway,CRYPTO_EXCHANGE,CHIP,CREDIT_INFINITE,DISCOVER,34.0173,-118.2056,US,DEV_F3050126,192.168.63.199,0,LEGITIMATE,2026-08-12T20:40:24.556502+00:00
TX_362709177A8C,CARD_100119,USR_50119,94.02,USD,M_AMZN_01,Amazon Online Marketplace,E_COMMERCE,E_COMMERCE,DEBIT_PREPAID,AMEX,25.7064,-80.2464,US,DEV_FC5175FD,192.168.190.196,0,LEGITIMATE,2026-08-12T20:42:44.556502+00:00
TX_ADB916D7E970,CARD_100484,USR_50484,2044.18,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,E_COMMERCE,CREDIT_STANDARD,MASTERCARD,34.8793,-111.4161,US,DEV_FE65B11D,10.0.192.87,1,ACCOUNT_TAKEOVER,2026-08-12T20:45:04.556502+00:00
TX_76C636571A7A,CARD_100047,USR_50047,2938.42,USD,M_CRP_07,CryptoPay Gateway,CRYPTO_EXCHANGE,CNP,CREDIT_INFINITE,AMEX,19.3133,-81.2546,KY,DEV_EBFF0B09,10.0.176.235,1,CRYPTO_VELOCITY,2026-08-12T20:47:24.556502+00:00
TX_DE093EE02975,CARD_100105,USR_50105,49.33,USD,M_AMZN_01,Amazon Online Marketplace,E_COMMERCE,CHIP,CREDIT_PLATINUM,AMEX,33.9055,-118.2958,US,DEV_87B11BF1,192.168.215.103,0,LEGITIMATE,2026-08-12T20:49:44.556502+00:00
TX_5BB72E5D9755,CARD_100246,USR_50246,49.79,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,E_COMMERCE,CREDIT_PLATINUM,MASTERCARD,47.5896,-122.4104,US,DEV_39C3C1C8,192.168.64.171,0,LEGITIMATE,2026-08-12T20:52:04.556502+00:00
TX_0F23900DA693,CARD_100119,USR_50119,7639.28,USD,M_RLX_08,Rolex Boutique Geneva,LUXURY_JEWELRY,E_COMMERCE,DEBIT_PREPAID,AMEX,25.8132,-80.3484,US,DEV_FC5175FD,192.168.190.196,0,LEGITIMATE,2026-08-12T20:54:24.556502+00:00
TX_8824946D9096,CARD_100336,USR_50336,82.71,USD,M_BLG_06,Bellagio Hotel & Casino,GAMBLING,CONTACTLESS,DEBIT_PREPAID,VISA,40.6302,-74.17,US,DEV_F56B8C3A,192.168.199.86,0,LEGITIMATE,2026-08-12T20:56:44.556502+00:00
TX_C43E928F25A5,CARD_100358,USR_50358,34.55,USD,M_SHL_04,Shell Gas & Convenience,GAS_STATION,CONTACTLESS,DEBIT_PREPAID,MASTERCARD,47.6686,-122.3391,US,DEV_6EF7FBE4,192.168.70.126,0,LEGITIMATE,2026-08-12T20:59:04.556502+00:00
TX_C33314CB46DA,CARD_100044,USR_50044,15.04,USD,M_SHL_04,Shell Gas & Convenience,GAS_STATION,E_COMMERCE,CREDIT_INFINITE,DISCOVER,33.6555,-111.86,US,DEV_4F4B04EF,192.168.90.102,0,LEGITIMATE,2026-08-12T21:01:24.556502+00:00
TX_DA71D83F1CCA,CARD_100065,USR_50065,55.1,USD,M_STM_10,Steam Digital Gaming,DIGITAL_GOODS,E_COMMERCE,DEBIT_PREPAID,DISCOVER,34.2227,-118.3309,US,DEV_5B4B6767,192.168.56.91,0,LEGITIMATE,2026-08-12T21:03:44.556502+00:00
TX_14B24198F9B6,CARD_100034,USR_50034,894.39,USD,M_APPL_03,Apple Flagship Store,ELECTRONICS,E_COMMERCE,DEBIT_STANDARD,AMEX,41.8502,-87.6361,US,DEV_FCF2B2FD,192.168.147.215,0,LEGITIMATE,2026-08-12T21:06:04.556502+00:00
